id,entity,sentiment,tweet
6253,FIFA,Irrelevant,FIFA 20 | Liverpool Worst Night Ever | Liverpool Career Mode |
6254,FIFA,Negative,I was really excited for the new FIFA but I’m literally on the ropes already
6254,FIFA,Negative,"I was really excited for the new FIFA, but I'm literally on the ropes"
6254,FIFA,Negative,"I was very worried about the new FIFA, but I am literally on the threshold"
6254,FIFA,Negative,I was really excited for the new FIFA but I’m literally showing the ropes already
6254,FIFA,Negative,I too was really excited for playing the new FIFA but I ’ m literally stuck on the ropes already
6254,FIFA,Negative,I was really excited for the new FIFA but I’m literally on the fence with
6255,FIFA,Negative,FIFA Mistake  . .  
6255,FIFA,Negative,FIFA error..
6255,FIFA,Negative,FIFA's mistake.
6255,FIFA,Negative,FIFA Mistake . gif
6255,FIFA,Negative,FIFA Small Mistake..
6255,FIFA,Negative,FIFA Football..
6256,FIFA,Negative,Just downloaded FIFA 20 and by God this game stinks.
6256,FIFA,Negative,Just downloaded FIFA 20 and thankfully this game stinks.
6256,FIFA,Negative,Just downloaded FIFA 20 and thank God that the game has stalled.
6256,FIFA,Negative,Just downloaded FIFA 20 and by God this game exploded.
6256,FIFA,Negative,I Just downloaded FIFA 20 and by God goddamn this game stinks.
6256,FIFA,Negative,Just downloaded FIFA 20 God by God this game stinks.
6257,FIFA,Negative,"Yes, please fuck off and make the PL more competitive . "
6257,FIFA,Negative,"Yes, please piss off and make the PL more competitive."
6257,FIFA,Negative,"Yes, please fuck off and make the PL more competitive."
6257,FIFA,Negative,"Yes, please fuck off and make the PL so competitive."
6257,FIFA,Negative,"Yes, please fuck it off and make the girl PL more competitive."
6257,FIFA,Negative,"Yes, please fuck off and make the PL less respectable."
6258,FIFA,Positive,"FIFA 21 soars to the top of the charts this week, with 3.6 million players already in-game in the first 24 hours 🤯. . Nintendo takes five spots in the top 10 and STAR WARS: SQUADRONS holds on to number 2 for the second week in a row bit.ly/3jMUwq2 https://t.co/bWi1uBMAwH"
6258,FIFA,Positive,"FIFA 21 surges to the top of the charts this week, with 3.6 million players playing in the first 24 hours. Nintendo occupies five places in the top 10 and STAR WARS: SQUADRONS holds onto position 2 for the second week in a row. bit.ly / 3jMUwq2 https: / / t.co / bWi1uBMAwH"
6258,FIFA,Positive,"FIFA 21 soars to the top of the charts this week, with 3.6 million players already playing the game in the first 24 hours... Nintendo ranks five places in the top 10 and STAR WARS: SQUADRONS holds on to second place for the second week in a row bit.ly / 3jMUwq2 https: / / Fenco / bWi1uBMAwH"
6258,FIFA,Positive,"FIFA 15 soars to double top of the charts this Sunday, generating 3.6 million players already in-game in the first 24 hours 🤯.. Nintendo takes five spots in the top 10 and STAR WARS: SQUADRONS holds on The Top 2 just the second week in a row bit.ly/3jMUwq2 https://t.co/bWi1uBMAwH]"
6258,FIFA,Positive,"FIFA 21 soars to the top of the charts this week, with already 3. 6 million players already hearing in - game play in the process first past 24 hours [UNK].. Nintendo takes five spots in respectively the top 10 and STAR WARS : SQUADRONS holds on to number 2 position for the second entire week once in a row in bit. ly / 3jMUwq2 https://t.co/bWi1uBMAwH ]"
6258,FIFA,Positive,"FIFA 21 soars to the top on the charts this week, with 3.6 million players already in-game for your first 24 hours <unk>.. It takes 3 spots inside that top four and STAR WARS: SQUADRONS catches on to position 2 for the second week in a row bit.ly/3jMUwq2 https://t.co/bWi1uBMAwH]"
6259,FIFA,Negative,So sad seeing how fifa has declined
6259,FIFA,Negative,So sad to see FIFA relegated
6259,FIFA,Negative,So sad to see Fifa fall
6259,FIFA,Negative,So sad seeing how fifa prices declined
6259,FIFA,Negative,So mighty sad seeing how fifa has declined
6259,FIFA,Negative,So sad too how fifa has declined
6260,FIFA,Negative,WTF!! EA IS CHEATING MY BARCA CAREER MODE! FIFA 21 Career Mode Barcelona... youtu.be/n2eTquBDQVU via @YouTube https://t.co/kUMbKqqkUr
6260,FIFA,Negative,WTF!! EA CHEATING MY BARCA CAREER MODE! FIFA 21 career mode Barcelona... youtu.be / n2eTquBDQVU via @ YouTube https: / / t.co / kUMbKqqkUr
6260,FIFA,Negative,WTF!! EA IS CHEATING MY BARCA CAREER MODE! FIFA 21 Career Barcelona... youtu.be / n2eTquBDQVU via @ YouTube
6260,FIFA,Negative,WTF!! SHE IS CHEATING MY BARCA EL NOW! FIFA 21 Career for Barcelona... youtu.be/n2eTquBDQVU via @YouTube https://t.co/kUMbKqqkUr]
6260,FIFA,Negative,To WTF!! IT EA TO IS THE CHEATING TO MY BARCA CAREER MODE! THE FIFA 21 Career Development Mode Barcelona... No youtu. To be / n2eTquBDQVU or via @YouTube https://t.co/kUMbKqqkUr ]
6260,FIFA,Negative,<unk> EA IS T MY BARCA CAREER MODE! FIFA 21 Race Mode on... youtu.be/n2eTquBDQVU<unk> “ or]
6261,FIFA,Irrelevant,ift.tt/2LkuLiR . ‍.  You're not the only former . 󠁧󠁢󠁥󠁮󠁧󠁿 England No10 who looked shattered after a bike ride themichaelowen! twitter.com/themichaelowen… https://t.co/wTp9oh1Moo  
6261,FIFA,Irrelevant,ift.tt / 2LkuLiR.. You're not the only former England No10 who looked shattered after cycling themichaelowen! twitter.com / themichaelowen... https: / / t.co / wTp9oh1Moo
6261,FIFA,Irrelevant,"England No 10, who looked shocked after the bike ride themichaelowen!!!!!!!!!!!!!!!!!!!!!!!!!!!???????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????"
6261,FIFA,Irrelevant,ift.tt/2LkuLiR . ‍.  You're not the only former . 󠁧󠁢󠁥󠁮󠁧󠁿 England No10 who looked shattered after a bike ride themichaelowen! twitter.com/themichaelowen… RhttpR]
6261,FIFA,Irrelevant,4 ift.tt/2LkuLiR . ‍.  You're not the only former . 󠁧󠁢󠁥󠁮󠁧󠁿 England No10 who looked shattered after a bike ride themichaelowen! twitter.com/themichaelowen… RhttpR]
6261,FIFA,Irrelevant,time
6262,FIFA,Positive,Let’s all agree FIFA has the best soundtracks of all time
6262,FIFA,Positive,We should all agree that FIFA has the best soundtrack of all time
6262,FIFA,Positive,Let's all agree that FIFA has the best track record of all time
6262,FIFA,Positive,Let’s all agree FIFA has the best soundtracks of its time
6262,FIFA,Positive,Let ’ s all agree the FIFA 9 has the best soundtracks of all time
6262,FIFA,Positive,Let’s probably agree FIFA has the best soundtracks for all time
6263,FIFA,Negative,I don’t know how they can completely fuck a game up over and over again!
6263,FIFA,Negative,I don't know how they can screw up a game over and over again!
6263,FIFA,Negative,I don't know how they can completely fuck a game up again and again!
6263,FIFA,Negative,I don’t know how they can completely fuck a game up over and never again!
6263,FIFA,Negative,I don ’ t honestly know how they can both completely fuck off a game up over and over again!
6263,FIFA,Negative,I don’t know how they can completely fuck our game up over and around again!
6264,FIFA,Positive,"Play the rest of the season, and the Euros, on FIFA. Best FIFA player from each team steps up and takes on the rest. Revenue to be made by streaming and advertising. Good idea* @premierleague @UEFA @FIFAcom @EASPORTSFIFA"
6264,FIFA,Positive,Play the rest of the season and the Euros at FIFA. The best FIFA player from each team competes and takes over the rest. Revenue generated by streaming and advertising. Good idea * @ premierleague @ UEFA @ FIFAcom @ EASPORTSFIFA
6264,FIFA,Positive,"Play the rest of the season, and the Euro, on FIFA. The best FIFA player from each team steps up and takes over the rest. The move will be done through streaming and advertising. * @ premierleague @ UEFA @ FIFA @ FIFCOM @ EASPORTSFIFA Good idea."
6264,FIFA,Positive,"Play the rest of the season, and the Euros, on FIFA. Best FIFA squad from each team steps up and takes on half rest. Revenue to be supplemented by streaming and advertising. Good idea* @premierleague * * @UEFA"
6264,FIFA,Positive,"Now Play down the rest as of what the season, Europe and the Euros, decided on FIFA. Best FIFA player from each team steps it up and takes on the rest. Other Revenue is to be made by streaming and advertising. Good idea * @premierleague @UEFA @FIFAcom † @EASPORTSFIFA"
6264,FIFA,Positive,"Play the rest of the season, and the Euros, in FIFA. One FIFA player from that team steps over and finishes all the rest. Revenue to be made by streaming and advertising. Good thing* @premierleague @UEFA @FIFAcom H"
6265,FIFA,Negative,Still shit pic.twitter.com/ra0gwVDlt3
6265,FIFA,Negative,Shit pic.twitter.com / ra0gwVDlt3
6265,FIFA,Negative,Still shit pic.wikipedia.org / ra0gwVD3
6265,FIFA,Negative,Still shit pic.twitter.com/ra0gwVDlt3
6265,FIFA,Negative,3 Still shit pic.twitter.com/ra0gwVDlt3
6265,FIFA,Negative,<unk>
6266,FIFA,Negative,"To sum up tonight fifa sucks, fellas two nil are fucking losers and the title is out of reach over n out Collon Bar"
6266,FIFA,Negative,"In summary, FIFA sucks tonight, two zeros are fucking losers and the title is out of reach over n out Collon Bar"
6266,FIFA,Negative,"To sum up today's match, two zeros are fucking words, and the title is out of reach from behind the Collon Bar."
6266,FIFA,Negative,"To sum up – fifa sucks, fellas two nil are fucking losers while the title is out of reach over n out Collon Bar"
6266,FIFA,Negative,"13 To sum up tonight fifa sucks, fellas two nil are fucking the losers dude and the title is out of top reach over us n out Of Collon Bar"
6266,FIFA,Negative,"To sum up tonight fifa sucks, fellas bar nil are fucking drunk and the title is out for reach over n out from Bar"
6267,FIFA,Negative,Pissing people off in FIFA and on twitter . 
6267,FIFA,Negative,Piss people off at FIFA and on Twitter.
6267,FIFA,Negative,To offend people in FIFA and in the stands.
6267,FIFA,Negative,Pissing people off in FIFA and fucking twitter.
6267,FIFA,Negative,Pissing people off in representing FIFA and ESPN on twitter.
6267,FIFA,Negative,Pissing people off within FIFA and on twitter.
6268,FIFA,Negative,Fifa is so painful
6268,FIFA,Negative,That's how painful Fifa is
6268,FIFA,Negative,Fifa is so painful
6268,FIFA,Negative,Fifa was so painful
6268,FIFA,Negative,Fifa chewing is so painful
6268,FIFA,Negative,Fifa is even painful
6269,FIFA,Negative,"Fifa, assignments and revision done my bank a favour Boris but fuck yaa"
6269,FIFA,Negative,"Fifa have done my bank a favour, Boris, but damn it again"
6269,FIFA,Negative,"Fifa, appointments and audits have done my bank a favour Boris, but fuck ya"
6269,FIFA,Negative,"Fifa, assignments and Hillary done my bank a favour Boris but fuck yaa"
6269,FIFA,Negative,"Fifa, credit assignments and revision done my bank branches a real favour Boris but fuck yaa"
6269,FIFA,Negative,"Fifa, assignments and revision for my bank a little Boris but fuck yaa"
6270,FIFA,Negative,Leaked FIFA 21 GTA 6 gameplay. open the link for LEAKED nudes/photos of:. Lana Rhoades. Riley Reid. Abella danger. Mia Malkova. Eva elfie. Brandi love. mia khalifa . atumn falls. Nicole Aniston. Lena Paul. Elsa jean. harry styles. john Cena. bts. zsmitty. Addison Rae. bit.ly/2Bpaupg
6270,FIFA,Negative,Leaked FIFA 21 GTA 6 Games. open the link for leaked nudes / photos of:. Lana Rhoades. Riley Reid. Abella Danger. Mia Malkova. Eva elfie. Brandi Love. mia Khalifa. atumn falls. Nicole Aniston. Lena Paul. Elsa jean. harry styles. john Cena. bts. zsmitty. Addison Rae. bit.ly / 2Bpaupg
6270,FIFA,Negative,Open the link to LIKED nude / photos:. Lana Rhoades. Rili Reed. Abella Danger. Mia Malkova. Eva Selfies. Brandi Love. Fans. Nicole Aniston. Paul. Elsa Jean. Harry Style. Jimmy Kennedy. Zmitty. Addison Ray. Bitely / 2Bpg
6270,FIFA,Negative,Leaked FIFA 7 GTA 5 gameplay. open the list for LEAKED nudes/photos here:. Lana Rhoades. Riley Reid. Abella danger. Mia Malkova. Eva elfie. baby love. mia khalifa. atumn falls. Erica Reed. Courtney Paul. Elsa jean. al styles. john Cena. bts. zsmitty. Addison Rae. bit.ly/2Bpaupg
6270,FIFA,Negative,she Leaked FIFA 21 GTA 6 gameplay. open the link website for LEAKED nudes / photos of :. Lana Rhoades. Riley Reid. Sara Abella danger. Mia Elena Malkova. Eva elfie. Brandi love. mia khalifa. atumn falls. Mary Nicole Sheila Aniston. Rae Lena Paul. Elsa jean. LA harry styles. The john Cena. bts. zsmitty. Addison Rae. bit. ly / ex 2Bpaupg
6270,FIFA,Negative,Leaked FIFA 21 version 6 nude. open your box for LEAKED nudes/photos of:. Lana Rhoades. Jessica Reid. Abella danger. Mia Malkova. Eva elfie. Brandi love. mia khalifa. atumn falls. Katie Aniston. Lena neck. Elsa jean. Different styles. john Cena. hot. zsmitty. Jeremy Rae. bit.ly/2Bpaupg
6271,FIFA,Positive,Nice
6271,FIFA,Positive,
6271,FIFA,Positive,Nice
6271,FIFA,Positive,Nice
6271,FIFA,Positive,Not Nice
6271,FIFA,Positive,<unk>
6272,FIFA,Negative,Why does nobody want to sign for my @FGRFC_Official fifa 20 side I’m livid Messi being a pure uppity cunt
6272,FIFA,Negative,Why does no one want to sign for my official site @ FGRFC _ Official fifa 20 I am livid Messi who is a pure uppity cunt
6272,FIFA,Negative,"Why no one wants to sign for my @ FGRFC _ Official FIFA 20 side, I am Lionel Messi pure mustard"
